data,Q_obs,pme,etp,MGB,SAC,GR4,HYMOD,SMAP,IPH2
2017-06-03,151.53,0.01,2.165,148.6,99.029,107.381,100.152,134.177,158.279
2017-06-04,122.39,5.43,2.036,162.73,84.636,86.703,85.676,110.837,130.429
2017-06-05,151.64,28.38,2.109,168.86,88.784,106.771,91.295,129.372,149.532
2017-06-06,127.94,18.81,1.748,165.25,111.661,191.647,94.212,142.693,192.67
2017-06-07,118.19,5.23,2.018,154.45,114.855,195.661,88.78,132.882,188.267
2017-06-08,127.28,18.78,1.725,161.84,113.373,161.186,87.794,137.86,187.34
2017-06-09,161.87,0.7,2.152,155.23,113.299,173.857,81.029,124.324,184.181
2017-06-10,129.46,0.01,1.749,138.9,99.045,118.571,73.231,106.227,151.286
2017-06-11,107.04,0.0,2.062,124.01,83.728,88.16,66.135,89.201,125.437
2017-06-12,91.86,0.02,1.633,111.4,71.971,73.026,60.375,75.058,105.132
2017-06-13,79.88,0.02,1.935,100.09,62.765,63.029,55.918,64.02,89.185
2017-06-14,71.02,0.07,1.997,90.05,55.422,55.878,52.487,55.702,76.666
2017-06-15,63.99,0.01,1.714,81.24,49.441,50.507,49.784,49.571,66.84
2017-06-16,58.73,0.0,1.631,73.55,44.493,46.328,47.568,45.119,59.13
2017-06-17,54.34,0.01,1.772,66.86,40.349,42.979,45.668,41.919,53.082
2017-06-18,50.39,0.0,1.077,61.03,36.838,40.23,43.976,39.632,48.34
2017-06-19,48.47,5.5,1.621,61.0,34.935,40.203,43.075,39.241,44.621
2017-06-20,47.45,0.37,1.85,56.29,32.783,44.102,41.775,38.398,41.705
2017-06-21,42.98,0.18,2.105,50.8,30.666,40.299,40.339,37.498,39.418
2017-06-22,40.23,0.05,2.019,47.01,28.705,36.959,38.884,36.701,37.623
2017-06-23,37.88,0.06,2.117,43.84,26.939,35.01,37.477,36.044,36.208
2017-06-24,35.67,0.0,1.914,41.04,25.228,33.339,36.144,35.513,35.082
2017-06-25,33.53,0.0,1.891,38.53,23.634,31.87,34.884,35.085,34.178
2017-06-26,31.78,0.0,1.478,36.26,22.42,30.57,33.689,34.729,33.448
2017-06-27,30.25,0.01,1.8,34.21,21.333,29.414,32.55,34.426,32.849
2017-06-28,28.94,0.0,2.124,32.34,20.379,28.366,31.46,34.152,32.348
2017-06-29,27.71,0.01,2.193,30.64,19.521,27.403,30.413,33.892,31.92
2017-06-30,26.5,0.01,2.219,29.09,18.766,26.514,29.404,33.635,31.546
2017-07-01,25.41,0.01,1.831,27.67,18.1,25.693,28.43,33.373,31.214
2017-07-02,24.33,0.0,1.787,26.38,17.502,24.938,27.49,33.104,30.912
2017-07-03,23.41,0.0,2.007,25.18,16.919,24.238,26.582,32.827,30.629
2017-07-04,22.59,0.03,1.626,24.09,16.355,23.584,25.704,32.537,30.363
2017-07-05,21.93,0.01,1.832,23.07,15.941,22.977,24.856,32.237,30.105
2017-07-06,21.29,0.0,1.669,22.14,15.556,22.408,24.035,31.924,29.853
2017-07-07,20.69,0.0,2.108,21.27,15.016,21.873,23.242,31.6,29.601
2017-07-08,20.1,0.0,2.153,20.47,14.725,21.361,22.475,31.261,29.348
2017-07-09,19.58,0.0,1.965,19.72,14.469,20.874,21.733,30.91,29.093
2017-07-10,19.07,0.01,1.996,19.03,14.234,20.412,21.015,30.546,28.835
2017-07-11,18.51,0.0,2.135,18.38,14.0,19.972,20.322,30.172,28.572
2017-07-12,17.94,0.02,2.699,17.77,13.698,19.549,19.651,29.787,28.301
2017-07-13,17.41,0.0,2.908,17.21,13.441,19.135,19.002,29.389,28.022
2017-07-14,16.97,0.01,2.483,16.68,13.27,18.734,18.375,28.978,27.738
2017-07-15,16.51,0.0,1.876,16.18,13.053,18.351,17.769,28.557,27.449
2017-07-16,16.06,0.02,2.292,15.71,12.916,17.989,17.182,28.132,27.155
2017-07-17,15.96,3.15,2.219,17.18,13.41,17.867,16.829,27.892,26.864
2017-07-18,16.34,0.4,1.742,16.71,13.581,18.158,16.334,27.51,26.574
2017-07-19,16.22,0.05,2.066,15.53,13.511,17.646,15.786,27.065,26.281
2017-07-31,11.28,0.0,2.462,11.37,13.354,17.151,15.229,26.599,25.982
2017-08-01,11.15,0.0,2.259,11.16,13.163,16.831,14.689,26.125,25.678
2017-08-02,11.08,4.11,2.404,20.87,13.782,16.899,14.537,26.007,25.378
2017-08-03,18.76,21.36,2.629,24.36,18.138,22.136,24.003,37.364,25.503
2017-08-04,25.66,0.05,2.863,19.44,19.502,35.426,25.81,39.458,25.544
2017-08-05,18.35,0.02,2.849,15.04,19.43,30.005,24.454,37.889,25.098
2017-08-06,14.44,0.02,2.881,13.46,18.923,25.257,21.938,35.203,24.688
2017-08-07,12.67,0.01,2.836,12.63,18.256,23.994,19.432,32.456,24.308
2017-08-08,11.88,2.24,3.086,12.8,17.973,22.957,17.475,30.106,23.952
2017-08-09,12.3,0.04,2.813,12.75,17.404,22.044,15.929,28.109,23.616
2017-08-10,12.59,0.0,2.817,11.9,16.712,21.215,14.751,26.463,23.295
2017-08-11,11.49,0.04,3.623,11.44,16.023,20.456,13.848,25.122,22.982
2017-08-12,10.7,0.02,3.431,11.11,15.362,19.757,13.136,24.02,22.672
2017-08-13,17.75,38.66,3.029,35.57,22.463,28.214,44.997,58.756,34.659
2017-08-14,42.02,0.39,3.107,30.95,24.722,58.459,52.072,65.631,44.109
2017-08-15,29.55,1.07,2.519,20.66,24.723,46.932,48.9,61.596,39.284
2017-08-16,20.19,0.12,3.06,16.78,23.916,36.869,41.876,54.266,35.45
2017-08-17,16.57,0.01,2.767,15.22,22.763,33.619,34.796,46.788,32.396
2017-08-18,14.61,0.01,3.206,14.34,21.503,31.088,29.081,40.295,29.955
2017-08-19,15.15,17.62,3.828,25.34,23.761,33.367,31.621,43.403,28.57
2017-08-20,77.76,41.49,3.151,58.37,36.61,61.257,67.67,86.752,57.378
2017-08-21,76.45,0.05,3.255,47.27,47.461,110.312,73.817,92.633,79.607
2017-08-22,43.43,0.0,3.112,32.59,48.603,80.077,67.858,84.366,67.316
2017-08-23,31.46,0.05,3.887,28.67,42.159,59.839,57.795,72.297,57.647
2017-08-24,26.03,0.07,3.528,26.81,37.024,51.103,48.152,60.604,50.04
2017-08-25,22.94,0.03,3.925,25.51,32.874,44.882,40.516,50.704,44.053
2017-08-26,20.71,0.02,2.436,24.37,29.465,40.147,34.985,42.83,39.341
2017-08-27,19.05,0.0,2.565,23.31,26.62,36.442,31.129,36.78,35.618
2017-08-28,17.82,0.05,3.751,22.29,24.227,33.457,28.449,32.215,32.666
2017-08-29,16.94,0.0,3.593,21.31,22.181,30.986,26.535,28.791,30.317
2017-08-30,16.09,0.01,4.006,20.37,20.419,28.907,25.1,26.226,28.439
2017-08-31,15.26,0.0,2.902,19.49,18.893,27.132,23.959,24.292,26.932
2017-09-01,14.58,0.0,3.226,18.65,17.565,25.606,22.996,22.822,25.712
2017-09-02,14.18,0.0,3.953,17.84,16.405,24.275,22.143,21.685,24.715
2017-09-03,13.75,0.0,4.032,17.07,15.383,23.097,21.363,20.782,23.889
2017-09-04,13.28,0.0,3.406,16.34,14.493,22.048,20.631,20.045,23.198
2017-09-05,12.74,0.0,3.282,15.65,13.711,21.112,19.936,19.428,22.611
2017-09-06,12.26,0.0,3.788,15.0,13.023,20.27,19.271,18.894,22.103
2017-09-07,11.8,0.0,4.361,14.4,12.416,19.505,18.631,18.415,21.654
2017-09-08,11.38,0.0,2.603,13.84,11.871,18.807,18.014,17.973,21.254
2017-09-09,11.0,0.03,2.58,13.32,11.356,18.176,17.419,17.56,20.892
2017-09-10,10.59,0.0,2.881,12.83,10.945,17.6,16.843,17.169,20.558
2017-09-11,10.15,0.02,3.435,12.38,10.582,17.07,16.287,16.79,20.244
2017-09-12,9.94,0.01,2.267,11.96,10.255,16.58,15.749,16.418,19.947
2017-09-13,9.9,0.01,2.318,11.57,9.964,16.129,15.229,16.054,19.664
2017-09-14,9.76,0.0,2.305,11.2,9.697,15.712,14.727,15.696,19.39
2017-09-15,9.14,0.01,2.598,10.87,9.458,15.325,14.241,15.342,19.123
2017-09-16,8.85,0.04,2.961,10.55,9.25,14.964,13.771,14.989,18.861
2017-09-17,8.66,0.0,3.299,10.26,9.056,14.624,13.316,14.636,18.6
2017-09-18,8.56,0.06,3.352,9.99,8.887,14.303,12.877,14.283,18.34
2017-09-19,8.31,0.0,3.576,9.74,8.639,14.001,12.452,13.939,18.08
2017-09-20,8.03,0.01,3.353,9.5,8.499,13.716,12.041,13.604,17.82
2017-09-21,7.64,0.0,4.39,9.28,8.364,13.446,11.643,13.278,17.558
2017-09-22,7.26,0.0,3.747,9.08,8.239,13.188,11.259,12.96,17.295
2017-09-23,6.99,3.04,3.864,9.96,8.728,12.946,11.086,12.792,17.037
2017-09-24,8.06,0.49,3.036,10.47,8.931,12.721,10.779,12.52,16.779
2017-09-25,7.51,0.06,3.402,9.41,8.855,12.507,10.416,12.21,16.521
2017-09-26,7.93,0.06,3.821,8.92,8.643,12.302,10.039,11.894,16.262
2017-09-27,7.24,4.06,4.212,9.31,9.319,12.107,10.027,11.867,16.009
2017-09-28,6.72,1.79,2.88,12.17,9.814,11.927,9.831,11.659,15.758
2017-09-29,10.26,35.33,3.336,37.43,16.874,15.296,36.566,37.13,24.96
2017-09-30,23.68,11.32,2.446,30.97,21.47,27.787,45.264,45.205,39.142
2017-10-01,20.81,0.74,2.894,32.0,22.445,27.645,43.244,43.013,40.911
2017-10-02,20.63,21.1,3.505,27.2,26.143,25.586,46.764,48.279,47.447
2017-10-03,20.35,0.16,3.828,20.21,26.63,33.159,42.537,44.696,52.639
2017-10-04,16.21,0.01,4.147,16.16,25.55,28.802,36.39,38.449,44.724
2017-10-05,13.0,0.0,3.447,14.49,24.016,24.886,30.507,32.14,38.491
2017-10-06,14.46,21.03,3.376,43.96,26.543,27.176,35.359,37.722,38.58
2017-10-07,39.99,14.93,3.534,45.43,29.352,39.699,38.95,41.73,47.574
2017-10-08,53.44,23.52,3.454,46.48,33.781,49.845,48.801,54.028,65.401
2017-10-09,83.06,35.84,4.016,83.88,60.951,76.456,75.398,89.283,95.533
2017-10-10,134.0,45.32,3.87,130.62,108.089,142.129,121.355,154.993,162.571
2017-10-11,152.55,2.13,3.712,125.48,127.003,198.991,123.579,158.085,190.75
2017-10-12,89.05,5.47,3.877,121.66,110.738,125.132,109.656,139.661,154.365
2017-10-13,118.17,21.2,3.753,146.94,103.088,104.955,100.749,133.409,144.783
2017-10-14,105.02,0.51,3.749,146.05,112.193,120.072,86.316,114.409,137.367
2017-10-15,77.79,0.0,3.457,125.25,98.498,88.252,72.684,93.637,112.7
2017-10-16,60.38,0.17,2.827,110.48,81.905,67.986,61.62,75.273,93.368
2017-10-17,50.23,0.0,3.545,97.79,69.24,57.333,53.395,60.444,78.229
2017-10-18,42.96,0.15,4.274,86.6,59.406,49.858,47.543,49.017,66.387
2017-10-19,39.54,10.37,4.095,86.89,53.652,47.459,45.737,44.381,57.134
2017-10-20,39.94,0.01,4.861,77.37,48.05,51.01,43.311,38.971,49.914
2017-10-21,81.37,67.47,4.047,157.18,86.493,85.274,140.289,164.919,124.156
2017-10-22,263.09,6.62,5.129,161.65,142.063,236.745,162.193,190.659,183.875
2017-10-23,153.4,0.0,4.611,133.85,126.556,148.415,152.024,175.295,151.152
2017-10-24,104.74,0.12,4.565,119.4,105.05,96.276,129.972,147.696,124.299
2017-10-25,91.46,23.75,3.216,144.47,95.326,93.001,120.015,142.947,112.353
2017-10-26,104.62,3.36,3.337,137.6,95.901,123.678,105.236,124.445,103.064
2017-10-27,88.46,13.29,3.741,129.72,94.65,100.155,95.046,111.484,94.475
2017-10-28,95.28,0.15,4.414,117.9,91.699,98.26,84.356,94.331,87.785
2017-10-29,85.66,23.28,5.013,204.28,96.563,92.933,86.933,101.839,95.804
2017-10-30,240.59,41.61,5.093,212.38,136.335,163.131,120.025,166.766,171.439
2017-10-31,185.94,0.03,4.906,179.79,165.28,244.567,122.289,169.585,210.127
2017-11-01,128.29,0.06,4.831,156.25,143.018,145.162,112.536,150.054,171.415
2017-11-02,99.57,0.0,4.156,137.12,116.35,97.892,99.223,125.506,140.996
2017-11-03,94.02,20.82,4.916,145.55,100.597,92.25,96.323,123.125,118.742
2017-11-04,144.06,32.08,3.928,176.27,113.605,149.335,111.072,157.137,151.101
2017-11-05,168.7,0.19,4.59,161.11,139.082,202.565,108.224,150.915,175.009
2017-11-06,118.35,0.06,4.518,137.74,125.874,128.415,99.1,131.354,144.077
2017-11-07,95.64,0.05,4.726,121.76,103.708,90.459,88.648,109.942,119.77
2017-11-08,80.59,0.85,5.485,108.21,87.322,72.989,79.437,90.978,100.673
2017-11-09,70.35,0.13,4.629,96.18,74.883,61.661,72.147,75.606,85.654
2017-11-10,69.08,20.33,4.328,108.02,69.249,64.953,75.557,81.261,73.857
2017-11-11,75.45,0.12,4.736,97.87,63.027,88.78,73.453,76.134,64.593
2017-11-12,61.22,0.0,5.427,84.08,56.919,70.401,69.431,67.877,57.319
2017-11-13,51.92,0.01,5.673,74.79,51.556,56.6,64.95,59.69,51.609
2017-11-14,46.3,0.26,5.543,67.47,46.919,49.555,60.841,52.68,47.093
2017-11-15,42.2,0.0,5.443,61.1,42.788,44.271,57.355,47.067,43.507
2017-11-16,40.73,7.73,5.515,64.02,40.662,41.198,55.746,44.786,40.679
2017-11-17,48.07,2.07,4.698,68.96,38.597,40.549,53.702,42.035,38.443
2017-11-18,82.42,52.08,5.175,99.78,52.144,62.878,110.549,120.776,59.393
2017-11-19,85.09,0.18,5.866,92.73,76.394,153.291,122.184,135.82,75.958
2017-11-20,58.43,0.46,6.055,75.04,73.703,105.756,115.183,126.114,66.369
2017-11-21,61.87,39.85,5.308,136.78,82.608,104.353,135.787,164.35,88.67
2017-11-22,77.01,0.19,5.691,130.96,108.231,172.248,129.973,158.972,106.287
2017-11-23,61.41,0.0,6.42,108.88,99.398,115.23,115.761,138.882,90.393
2017-11-24,51.2,0.0,4.94,98.23,82.043,81.58,100.317,116.474,77.897
2017-11-25,47.44,13.53,4.289,104.79,71.937,72.995,91.096,103.528,68.073
2017-11-26,53.88,2.08,5.25,98.7,63.722,78.381,82.042,88.888,60.35
2017-11-27,47.51,0.04,4.946,86.3,56.377,63.732,74.389,75.595,54.276
2017-11-28,40.35,0.38,5.178,77.23,50.545,52.926,68.266,64.648,49.494
2017-11-29,36.57,0.34,4.81,69.84,45.773,46.582,63.498,56.061,45.701
2017-11-30,35.53,8.11,5.548,70.01,43.339,43.016,61.196,51.681,42.707
2017-12-01,48.28,0.17,5.8,63.56,40.432,42.243,58.554,47.227,40.322
2017-12-02,37.75,0.0,5.834,56.45,37.539,37.983,55.963,43.314,38.394
2017-12-03,33.15,0.83,5.067,51.32,35.032,34.398,53.55,40.095,36.829
2017-12-04,32.42,4.33,3.883,52.11,33.591,32.061,51.748,38.018,35.568
2017-12-05,31.79,0.17,4.596,46.53,31.769,30.414,49.84,36.121,34.523
2017-12-06,30.59,13.28,5.278,67.56,32.412,31.203,51.785,39.761,33.666
2017-12-07,35.91,7.83,5.605,58.33,33.221,37.674,52.22,41.384,32.954
2017-12-08,31.69,3.11,4.952,48.84,32.961,35.8,50.744,40.419,32.357
2017-12-09,27.97,0.0,4.725,43.35,31.704,31.484,48.333,38.406,31.848
2017-12-10,25.77,0.0,4.212,39.7,30.095,29.029,45.777,36.247,31.406
2017-12-11,23.7,0.0,4.97,36.62,28.378,27.311,43.426,34.286,30.994
2017-12-12,22.19,0.0,5.376,33.85,26.873,25.813,41.371,32.609,30.599
2017-12-13,21.13,0.03,4.788,31.34,25.472,24.484,39.588,31.202,30.217
2017-12-14,20.33,0.52,5.38,29.05,24.283,23.304,38.024,30.023,29.843
2017-12-15,19.81,5.63,4.927,29.24,24.263,22.424,37.295,29.772,29.49
2017-12-16,20.53,0.75,5.552,28.5,23.75,21.944,36.165,29.081,29.14
2017-12-17,19.95,6.76,5.862,28.35,24.181,21.153,35.877,29.352,28.804
2017-12-18,18.99,5.18,6.113,33.87,24.772,20.798,35.389,29.377,28.479
2017-12-19,23.13,3.4,5.913,27.44,24.975,19.919,34.443,28.861,28.156
2017-12-20,25.67,5.14,4.982,27.23,25.367,19.148,33.645,28.519,27.84
2017-12-21,28.95,9.35,3.797,29.86,26.666,19.779,34.219,29.787,27.531
2017-12-22,24.47,2.79,3.771,29.79,26.936,22.37,33.406,29.406,27.229
2017-12-23,28.66,19.36,5.073,41.83,30.023,23.98,40.024,37.871,26.931
2017-12-24,45.94,13.39,5.208,49.75,32.972,34.294,44.142,43.511,32.34
2017-12-25,70.88,1.45,6.17,38.85,33.045,36.632,42.856,42.517,36.572
2017-12-26,48.79,1.57,5.854,32.88,32.206,30.652,39.572,39.255,34.18
2017-12-27,37.19,6.43,5.78,29.01,32.012,27.506,36.821,36.599,32.248
2017-12-28,37.93,12.86,5.32,46.48,33.218,28.436,37.406,37.86,30.677
2017-12-29,101.96,29.62,5.289,72.13,38.499,40.7,54.623,59.26,47.756
2017-12-30,201.63,12.52,5.387,79.77,47.101,65.035,59.982,66.162,66.824
2017-12-31,184.81,2.93,4.948,64.55,52.038,61.012,56.884,62.43,63.567
2018-01-01,121.2,5.63,5.136,66.04,51.608,48.414,51.311,56.121,55.447
2018-01-02,105.99,14.74,5.668,66.11,49.363,46.316,49.788,55.464,54.936
2018-01-03,106.61,0.73,5.288,61.0,50.993,52.197,45.552,50.404,54.551
2018-01-04,84.31,0.01,5.339,55.19,50.532,44.647,41.015,44.456,48.374
2018-01-05,67.85,0.0,5.459,50.32,44.148,38.516,36.984,39.01,43.502
2018-01-06,58.55,0.68,5.141,46.27,39.202,35.021,33.752,34.482,39.655
2018-01-07,51.87,0.07,5.366,42.55,35.182,32.208,31.258,30.888,36.589
2018-01-08,46.41,0.12,5.521,39.55,31.866,29.858,29.339,28.089,34.132
2018-01-09,42.02,1.6,5.598,36.71,29.394,27.867,27.882,25.951,32.157
2018-01-10,40.21,4.8,4.367,38.18,28.09,26.289,27.152,24.799,30.573
2018-01-11,43.5,12.97,4.448,39.63,29.011,27.378,29.834,28.003,29.297
2018-01-12,58.79,17.52,4.841,56.8,31.682,35.969,36.317,36.221,29.62
2018-01-13,60.32,16.07,5.157,62.53,34.668,47.302,42.157,44.088,38.373
2018-01-14,94.15,11.36,5.246,63.77,38.082,53.68,44.016,47.163,48.708
2018-01-15,90.73,4.24,4.475,57.42,42.805,51.043,41.617,44.763,48.373
2018-01-16,88.34,15.14,5.275,61.12,46.477,46.9,42.516,47.169,50.868
2018-01-17,176.93,9.28,5.851,65.54,57.389,54.186,41.505,46.726,55.541
2018-01-18,160.65,8.0,5.07,71.21,60.514,51.886,39.546,44.635,54.037
2018-01-19,128.51,4.32,5.075,64.36,56.796,47.401,36.514,40.838,50.203
2018-01-20,101.59,3.95,5.02,59.09,56.449,41.332,33.474,36.869,44.909
2018-01-21,91.81,8.76,5.608,65.85,50.019,38.351,32.202,35.271,41.779
2018-01-22,105.59,7.51,5.434,62.93,45.818,39.49,31.34,34.122,40.94
2018-01-23,88.01,9.99,4.418,65.37,49.271,40.325,31.668,34.64,43.607
2018-01-24,79.59,16.93,4.172,75.2,65.638,48.317,36.371,41.607,54.078
2018-01-25,79.39,4.17,4.185,69.33,72.041,59.041,36.175,41.492,58.049
2018-01-26,65.79,0.41,4.927,59.81,70.98,48.813,33.747,38.388,51.275
2018-01-27,58.99,0.03,5.153,54.4,58.494,41.287,30.725,34.65,45.956
2018-01-28,53.99,1.69,4.449,55.96,49.67,37.454,28.01,31.238,41.78
2018-01-29,57.47,14.06,4.513,61.15,45.712,38.292,30.032,34.304,38.5
2018-01-30,56.31,0.03,4.34,55.39,41.482,46.01,29.26,33.345,35.923
2018-01-31,47.16,0.0,4.208,48.33,37.496,39.99,27.511,31.047,33.897
2018-02-01,42.13,0.0,4.441,43.94,34.059,34.831,25.527,28.582,32.303
2018-02-02,38.82,0.01,5.273,40.32,31.106,32.144,23.719,26.38,31.04
2018-02-03,35.95,0.0,5.124,37.12,28.552,29.917,22.212,24.548,30.014
2018-02-04,33.49,0.0,5.079,34.24,26.307,28.011,20.987,23.07,29.169
2018-02-05,31.4,0.0,4.439,31.63,24.391,26.363,19.981,21.886,28.465
2018-02-06,29.71,0.0,5.033,29.29,22.749,24.926,19.132,20.933,27.866
2018-02-07,28.56,3.65,4.989,30.05,22.035,23.665,18.676,20.421,27.36
2018-02-08,33.12,0.38,5.835,30.74,21.085,22.564,18.076,19.833,26.909
2018-02-09,37.87,6.92,4.929,29.67,21.425,22.017,18.465,20.375,26.52
2018-02-10,33.77,2.72,4.899,28.36,21.46,22.321,18.223,20.211,26.177
2018-02-11,32.35,6.62,5.726,29.7,22.105,21.316,18.502,20.664,25.872
2018-02-12,33.16,5.85,5.238,27.79,22.849,20.877,18.656,20.989,25.595
2018-02-13,31.31,0.43,4.171,24.45,22.485,20.337,17.96,20.411,25.332
2018-02-14,27.55,0.04,3.707,22.02,21.612,19.393,16.986,19.544,25.072
2018-02-15,24.9,0.02,4.055,20.49,20.605,18.641,16.0,18.653,24.811
2018-02-16,23.55,0.0,4.135,19.28,19.577,18.033,15.12,17.831,24.547
2018-02-17,22.44,0.67,4.892,18.23,18.706,17.473,14.378,17.101,24.278
2018-02-18,21.53,2.3,4.842,18.74,18.262,16.955,13.854,16.53,24.009
2018-02-19,22.08,7.88,4.086,20.96,19.136,17.099,14.662,17.352,23.747
2018-02-20,23.19,0.94,3.959,19.0,19.114,18.373,14.485,17.15,23.491
2018-02-21,22.57,2.22,3.781,17.8,18.953,17.346,14.003,16.623,23.238
2018-02-22,21.24,0.4,4.063,16.61,18.402,16.388,13.307,15.947,22.977
2018-02-23,19.41,0.0,4.099,15.15,17.651,15.938,12.598,15.265,22.708
2018-02-24,18.42,0.0,4.176,14.3,16.861,15.526,11.955,14.627,22.432
2018-02-25,17.95,0.01,4.202,13.64,16.103,15.14,11.396,14.053,22.149
2018-02-26,17.13,1.49,4.319,14.28,15.684,14.778,10.958,13.564,21.863
2018-02-27,16.58,9.61,4.783,16.41,17.035,15.074,12.533,15.107,21.581
2018-02-28,17.36,2.46,5.021,18.19,17.607,16.532,12.737,15.197,21.304
2018-03-01,19.97,2.92,4.66,22.31,17.854,15.582,12.416,14.771,21.031
2018-03-02,28.38,16.63,4.63,25.15,20.723,16.342,17.673,20.23,20.761
2018-03-03,26.67,8.46,4.533,23.77,22.935,21.396,19.833,22.388,20.495
2018-03-04,21.5,3.28,4.489,20.97,23.602,21.076,19.217,21.64,20.233
2018-03-05,20.71,2.99,4.429,16.8,23.598,18.534,17.523,19.896,19.975
2018-03-06,18.74,11.58,4.386,19.04,25.055,18.6,18.409,20.954,20.58
2018-03-07,17.42,0.2,4.559,18.6,24.713,21.303,17.31,19.77,21.011
2018-03-08,16.22,0.01,4.363,15.21,23.575,19.617,15.667,17.913,20.444
2018-03-09,15.15,0.06,4.297,13.83,22.24,18.047,14.03,16.049,19.95
2018-03-10,14.62,3.63,4.354,15.41,21.592,17.414,12.938,14.649,19.514
2018-03-11,15.08,0.24,4.359,14.52,20.566,16.865,11.934,13.35,19.123
2018-03-12,14.09,0.01,4.039,13.04,19.361,16.357,11.098,12.231,18.764
2018-03-13,13.31,0.01,3.99,12.17,18.171,15.885,10.416,11.312,18.427
2018-03-14,13.81,28.78,3.993,25.07,22.798,19.048,27.807,28.819,21.933
2018-03-15,22.7,12.47,4.549,40.16,26.308,31.175,34.895,35.879,30.854
2018-03-16,32.34,0.13,3.953,29.87,26.489,31.211,33.767,34.472,34.072
2018-03-17,24.17,14.68,3.719,42.13,28.356,28.043,34.131,35.579,35.993
2018-03-18,31.32,1.68,4.001,30.55,28.282,32.031,30.579,32.169,37.508
2018-03-19,28.85,7.63,4.436,28.59,28.484,29.208,27.514,28.996,33.813
2018-03-20,40.44,9.09,4.065,32.32,29.149,29.183,25.697,27.03,34.812
2018-03-21,34.99,0.94,3.861,30.55,28.279,30.152,22.976,23.728,34.921
2018-03-22,29.77,0.89,3.649,26.51,26.803,27.113,20.362,20.402,31.086
2018-03-23,25.86,4.79,3.504,27.64,25.981,25.105,18.651,18.035,28.051
2018-03-24,25.73,1.65,2.773,34.21,24.828,24.489,17.109,15.875,25.646
2018-03-25,62.26,34.3,4.083,54.85,32.614,30.451,41.306,42.952,43.024
2018-03-26,81.33,0.91,3.842,50.25,42.578,52.058,46.2,47.713,56.792
2018-03-27,50.17,8.53,3.966,43.76,45.301,44.243,44.742,45.844,49.719
2018-03-28,43.72,11.72,3.715,49.31,43.226,42.784,42.162,43.877,50.42
2018-03-29,60.42,5.74,3.376,49.1,48.561,46.409,37.578,39.196,51.596
2018-03-30,60.25,1.63,3.489,46.38,45.966,42.12,32.517,33.398,46.328
2018-03-31,110.07,8.47,3.517,57.4,42.664,38.249,29.634,30.03,42.779
2018-04-01,95.63,4.17,3.105,54.48,38.506,39.523,26.916,26.46,40.846
2018-04-02,69.6,0.47,3.163,49.79,38.365,36.299,24.334,22.913,36.943
2018-04-03,56.62,0.04,3.537,45.5,34.83,32.425,22.15,19.882,33.06
2018-04-04,47.48,0.38,3.508,42.14,30.546,29.887,20.41,17.467,30.017
2018-04-05,41.43,0.04,3.597,39.4,27.072,27.923,19.053,15.614,27.634
2018-04-06,37.14,0.02,3.262,36.72,24.24,26.248,17.988,14.218,25.768
2018-04-07,33.58,0.0,3.524,34.24,21.888,24.799,17.128,13.175,24.307
2018-04-08,30.85,0.0,3.196,31.94,19.881,23.532,16.405,12.395,23.152
2018-04-09,28.54,0.0,2.319,29.82,18.197,22.418,15.773,11.806,22.235
2018-04-10,26.51,0.01,2.841,27.87,16.768,21.434,15.202,11.359,21.501
2018-04-11,24.96,0.0,3.945,26.08,15.538,20.552,14.672,11.009,20.905
2018-04-12,23.68,0.05,3.375,24.46,14.463,19.753,14.173,10.72,20.415
2018-04-13,22.58,0.07,3.647,23.0,13.563,19.028,13.697,10.475,20.006
2018-04-14,21.57,0.82,3.196,21.97,12.931,18.369,13.255,10.258,19.662
2018-04-15,24.23,11.08,2.42,34.29,14.503,19.317,15.469,13.046,19.373
2018-04-16,25.06,0.05,2.699,30.15,14.686,23.11,15.663,13.546,19.129
2018-04-17,22.29,0.02,3.176,24.97,14.226,21.045,15.026,13.127,18.917
2018-04-18,20.33,0.0,2.824,22.35,13.612,19.126,14.087,12.423,18.732
2018-04-19,19.06,0.01,2.803,20.87,12.965,18.419,13.156,11.7,18.557
2018-04-20,18.14,0.0,2.938,19.72,12.266,17.804,12.348,11.052,18.389
2018-04-21,17.34,0.0,2.509,18.72,11.646,17.241,11.678,10.499,18.226
2018-04-22,16.78,1.21,3.21,19.62,11.34,16.726,11.154,10.044,18.066
2018-04-23,17.68,0.16,2.937,18.1,10.925,16.254,10.689,9.658,17.905
2018-04-24,17.95,0.01,2.826,16.83,10.495,15.816,10.273,9.323,17.742
2018-04-25,16.21,0.0,2.772,16.0,10.057,15.409,9.893,9.029,17.577
2018-04-26,15.4,0.1,3.079,15.29,9.666,15.03,9.541,8.763,17.408
2018-04-27,14.77,0.48,3.001,14.66,9.409,14.677,9.216,8.516,17.236
2018-04-28,14.34,0.29,2.72,14.07,9.174,14.347,8.905,8.283,17.062
2018-04-29,14.03,0.0,3.121,13.52,8.89,14.039,8.606,8.06,16.883
2018-04-30,13.62,0.03,2.723,13.02,8.619,13.748,8.318,7.843,16.7
2018-05-01,13.19,0.01,2.617,12.56,8.288,13.475,8.041,7.639,16.514
2018-05-02,12.79,0.79,2.731,12.15,8.218,13.218,7.787,7.444,16.326
2018-05-03,12.72,0.01,2.559,11.77,8.047,12.977,7.532,7.257,16.136
